1,100,1680253287.8006217,-101,54.25
2,100,1680253287.9708643,-102,53.75
3,100,1680253288.1412919,-128,54.0
4,100,1680253288.312407,-88,54.25
5,100,1680253288.4832366,-85,54.25
6,100,1680253288.6541502,-77,54.0
7,100,1680253288.8251407,-85,54.25
8,100,1680253288.9960485,-84,54.25
9,100,1680253289.167128,-83,54.25
10,100,1680253289.3383539,-85,54.25
11,100,1680253289.5089138,-85,54.0
12,100,1680253289.6793633,-84,54.0
13,100,1680253289.849807,-84,54.5
14,100,1680253290.0202885,-85,54.25
15,100,1680253290.1915462,-87,54.5
16,100,1680253290.362813,-84,54.0
17,100,1680253290.5341136,-95,54.5
18,100,1680253290.7055123,-86,54.25
19,100,1680253290.8764262,-85,54.25
20,100,1680253291.047768,-87,54.25
21,100,1680253291.2190557,-84,54.25
22,100,1680253291.3903732,-88,54.25
23,100,1680253291.5616539,-84,54.25
24,100,1680253291.7329314,-85,54.25
25,100,1680253291.9043007,-84,54.25
26,100,1680253292.0755625,-83,54.25
27,100,1680253292.2469754,-84,54.0
28,100,1680253292.418303,-84,54.5
29,100,1680253292.589636,-89,54.25
30,100,1680253292.7606184,-84,54.25
31,100,1680253292.9310195,-84,53.75
32,100,1680253293.1013317,-85,54.5
33,100,1680253293.2716165,-84,54.25
34,100,1680253293.4418795,-85,54.0
35,100,1680253293.6132278,-93,54.25
36,100,1680253293.7846067,-89,54.25
37,100,1680253293.9558735,-83,54.25
38,100,1680253294.1271372,-85,54.25
39,100,1680253294.298564,-86,54.5
40,100,1680253294.4695234,-86,54.0
41,100,1680253294.640489,-84,54.25
42,100,1680253294.8114731,-84,54.25
43,100,1680253294.9824893,-85,54.25
44,100,1680253295.1534872,-85,54.25
45,100,1680253295.3245814,-83,54.5
46,100,1680253295.4959419,-84,54.25
47,100,1680253295.666424,-83,54.0
48,100,1680253295.83684,-83,54.25
49,100,1680253296.007338,-84,54.5
50,100,1680253296.177793,-83,54.25
51,100,1680253296.3491406,-85,54.5
52,100,1680253296.5204506,-83,54.25
53,100,1680253296.691752,-83,54.25
54,100,1680253296.8632064,-79,54.25
55,100,1680253297.0344021,-88,54.25
56,100,1680253297.205709,-87,54.0
57,100,1680253297.376989,-88,54.25
58,100,1680253297.548294,-93,54.25
