1,100,1679820748.5762262,-84,58.25
2,100,1679820748.6417768,-87,58.0
3,100,1679820748.7074661,-99,58.0
4,100,1679820748.773186,-87,58.25
5,100,1679820748.838878,-84,58.25
6,100,1679820748.9045427,-84,57.75
7,100,1679820748.9702704,-85,58.0
8,100,1679820749.0361383,-88,58.25
9,100,1679820749.1020353,-121,58.25
10,100,1679820749.1683369,-118,58.25
11,100,1679820749.234715,-114,58.25
12,100,1679820749.301353,-118,58.25
13,100,1679820749.3676105,-118,58.0
14,100,1679820749.4339075,-119,58.25
15,100,1679820749.5001297,-119,58.25
16,100,1679820749.5663502,-121,58.25
17,100,1679820749.6324897,-118,58.0
18,100,1679820749.6988542,-119,58.0
19,100,1679820749.765041,-119,58.25
20,100,1679820749.831147,-118,58.5
21,100,1679820749.8975248,-118,58.25
22,100,1679820749.9637215,-119,58.0
23,100,1679820750.0298834,-118,58.0
24,100,1679820750.0959933,-119,58.25
25,100,1679820750.1622055,-118,58.0
26,100,1679820750.2283978,-119,58.0
27,100,1679820750.2947407,-119,58.0
28,100,1679820750.3610215,-119,58.25
29,100,1679820750.4275358,-117,58.0
30,100,1679820750.493593,-119,58.25
31,100,1679820750.5597773,-86,58.25
32,100,1679820750.625622,-84,58.0
33,100,1679820750.6914399,-83,58.0
34,100,1679820750.7572687,-85,58.0
35,100,1679820750.8230925,-85,58.0
36,100,1679820750.8887498,-87,58.0
37,100,1679820750.9543622,-85,58.0
38,100,1679820751.0199893,-88,58.25
39,100,1679820751.0855937,-85,58.0
40,100,1679820751.1511743,-87,58.25
41,100,1679820751.2167556,-105,58.25
42,100,1679820751.2827332,-86,58.0
43,100,1679820751.348682,-119,58.25
44,100,1679820751.414875,-119,58.0
45,100,1679820751.4812443,-118,58.0
46,100,1679820751.5474956,-117,57.75
47,100,1679820751.6137838,-119,58.25
48,100,1679820751.6802008,-118,58.0
49,100,1679820751.7464979,-118,58.25
50,100,1679820751.8128395,-118,58.0
51,100,1679820751.8791816,-117,58.0
52,100,1679820751.9454918,-119,58.0
53,100,1679820752.011897,-118,58.25
54,100,1679820752.078153,-119,58.25
55,100,1679820752.144732,-118,58.5
56,100,1679820752.2109594,-119,58.0
57,100,1679820752.2770827,-121,58.0
58,100,1679820752.3433704,-118,58.25
59,100,1679820752.4098053,-118,58.25
60,100,1679820752.4761443,-117,58.0
61,100,1679820752.5425029,-114,58.0
62,100,1679820752.6088054,-118,58.25
63,100,1679820752.6751018,-118,58.0
64,100,1679820752.7414699,-118,58.0
65,100,1679820752.8077834,-119,58.25
66,100,1679820752.874156,-117,58.0
67,100,1679820752.9405499,-121,58.25
68,100,1679820753.0068662,-115,58.0
69,100,1679820753.073208,-117,58.25
70,100,1679820753.1396558,-117,58.25
71,100,1679820753.2059557,-123,58.25
72,100,1679820753.272349,-118,58.0
73,100,1679820753.3387752,-119,58.25
74,100,1679820753.4050379,-119,58.25
75,100,1679820753.4712958,-119,58.25
76,100,1679820753.537523,-118,58.0
77,100,1679820753.603797,-117,57.75
78,100,1679820753.6701334,-118,58.0
79,100,1679820753.7364302,-115,58.0
80,100,1679820753.8027823,-119,58.0
81,100,1679820753.8690884,-119,58.0
82,100,1679820753.9354029,-118,58.0
83,100,1679820754.001748,-119,58.0
84,100,1679820754.0682836,-118,58.0
85,100,1679820754.1346817,-117,58.0
86,100,1679820754.2010846,-118,58.0
87,100,1679820754.2673788,-117,58.0
88,100,1679820754.3336833,-116,58.0
89,100,1679820754.4001336,-121,58.25
90,100,1679820754.4664795,-119,58.25
91,100,1679820754.5328827,-119,58.25
92,100,1679820754.5995855,-117,58.0
93,100,1679820754.665736,-87,57.75
94,100,1679820754.7316234,-88,58.25
95,100,1679820754.7974277,-81,58.0
96,100,1679820754.8630743,-85,57.75
97,100,1679820754.9287121,-87,58.0
98,100,1679820754.9943295,-87,58.25
99,100,1679820755.0599408,-117,58.0
