1,100,1680263796.3846707,-102,54.0
2,100,1680263796.5549357,-119,54.0
3,100,1680263796.7257452,-125,54.25
4,100,1680263796.89679,-75,54.25
5,100,1680263797.0677617,-75,54.25
6,100,1680263797.238792,-72,54.0
7,100,1680263797.4098973,-75,54.0
8,100,1680263797.5809019,-74,54.0
9,100,1680263797.7518744,-72,54.25
10,100,1680263797.9230359,-73,54.25
11,100,1680263798.0941405,-73,54.25
12,100,1680263798.265243,-73,54.0
13,100,1680263798.4363155,-72,54.25
14,100,1680263798.6068642,-72,54.0
15,100,1680263798.7772994,-72,54.5
16,100,1680263798.947597,-72,54.0
17,100,1680263799.117868,-74,54.5
18,100,1680263799.2891812,-71,54.0
19,100,1680263799.4595768,-73,54.0
20,100,1680263799.6306372,-76,53.25
21,100,1680263799.8017921,-74,54.25
22,100,1680263799.9728281,-74,54.5
23,100,1680263800.1438348,-75,53.75
24,100,1680263800.3149188,-75,54.0
25,100,1680263800.486101,-72,54.25
26,100,1680263800.6572294,-75,54.5
27,100,1680263800.8281348,-78,54.5
28,100,1680263800.9989321,-76,54.25
29,100,1680263801.169775,-73,53.75
30,100,1680263801.3409095,-76,54.25
31,100,1680263801.511774,-75,54.0
32,100,1680263801.682796,-73,54.25
33,100,1680263801.8538725,-76,54.0
34,100,1680263802.0247374,-71,54.0
35,100,1680263802.1952298,-72,54.25
36,100,1680263802.3657236,-73,54.0
37,100,1680263802.536128,-72,54.25
38,100,1680263802.7064846,-72,54.0
39,100,1680263802.8767264,-72,54.25
40,100,1680263803.0470262,-72,54.25
41,100,1680263803.2173102,-72,54.5
42,100,1680263803.3876507,-73,54.0
43,100,1680263803.558791,-73,54.25
44,100,1680263803.729958,-104,54.5
45,100,1680263803.901807,-73,54.0
46,100,1680263804.072293,-72,53.75
47,100,1680263804.2428217,-72,54.25
48,100,1680263804.4132874,-72,54.0
49,100,1680263804.5836208,-77,54.25
50,100,1680263804.7544594,-75,54.0
51,100,1680263804.9256208,-73,54.0
52,100,1680263805.0967293,-72,54.25
53,100,1680263805.2678466,-127,54.25
54,100,1680263805.4395626,-74,54.0
55,100,1680263805.6107104,-75,54.25
56,100,1680263805.781912,-75,54.0
57,100,1680263805.9529653,-89,54.25
58,100,1680263806.1240892,-85,54.5
