0,100,1680340217.3662078
1,100,1680340217.5367196
2,100,1680340217.706974
3,100,1680340217.8771818
4,100,1680340218.0480292
5,100,1680340218.2192078
6,100,1680340218.3903072
7,100,1680340218.561555
8,100,1680340218.7327948
9,100,1680340218.9039876
10,100,1680340219.0751889
11,100,1680340219.2463157
12,100,1680340219.4176471
13,100,1680340219.5888543
14,100,1680340219.7600315
15,100,1680340219.9314742
16,100,1680340220.10287
17,100,1680340220.2739096
18,100,1680340220.4450865
19,100,1680340220.6161253
20,100,1680340220.7871273
21,100,1680340220.9579785
22,100,1680340221.1287153
23,100,1680340221.2999318
24,100,1680340221.4710917
25,100,1680340221.6422644
26,100,1680340221.8134441
27,100,1680340221.984695
28,100,1680340222.1558244
29,100,1680340222.3269882
30,100,1680340222.498104
31,100,1680340222.6692202
32,100,1680340222.8404696
33,100,1680340223.011716
34,100,1680340223.1828916
35,100,1680340223.3540401
36,100,1680340223.5252402
37,100,1680340223.6963632
38,100,1680340223.8675253
39,100,1680340224.0386808
40,100,1680340224.209819
41,100,1680340224.3809729
42,100,1680340224.5588202
43,100,1680340224.7301545
44,100,1680340224.9013736
45,100,1680340225.0725613
46,100,1680340225.2436843
47,100,1680340225.4150562
48,100,1680340225.5862727
49,100,1680340225.7574656
50,100,1680340225.9288826
51,100,1680340226.1000974
52,100,1680340226.2712967
53,100,1680340226.4422932
54,100,1680340226.6133378
55,100,1680340226.7843142
56,100,1680340226.9552896
57,100,1680340227.1263192
58,100,1680340227.2972808
59,100,1680340227.4684422
60,100,1680340227.6397104
61,100,1680340227.810885
62,100,1680340227.9820864
63,100,1680340228.1532266
64,100,1680340228.3243623
65,100,1680340228.4955008
66,100,1680340228.666605
67,100,1680340228.8377354
68,100,1680340229.0089643
69,100,1680340229.180155
70,100,1680340229.3514163
71,100,1680340229.522609
72,100,1680340229.693888
73,100,1680340229.8650954
74,100,1680340230.0363028
75,100,1680340230.2078
76,100,1680340230.37898
77,100,1680340230.550066
78,100,1680340230.7212834
79,100,1680340230.8923213
80,100,1680340231.0633152
81,100,1680340231.2342834
82,100,1680340231.4053016
83,100,1680340231.5767343
84,100,1680340231.7478883
85,100,1680340231.9190075
86,100,1680340232.0901778
87,100,1680340232.2613873
88,100,1680340232.4325364
89,100,1680340232.603768
90,100,1680340232.774967
91,100,1680340232.9460945
92,100,1680340233.117329
93,100,1680340233.2885113
94,100,1680340233.4596453
95,100,1680340233.6308568
96,100,1680340233.8021111
97,100,1680340233.9732816
98,100,1680340234.1444528
99,100,1680340234.315591
