9,1,1680226086.8886087,-74,58.5
10,2,1680226086.896509,-78,58.0
11,2,1680226086.9044783,-74,58.25
12,2,1680226086.912432,-79,58.25
13,2,1680226086.9204237,-99,58.0
14,2,1680226086.9284656,-90,58.25
15,2,1680226086.9364605,-85,58.0
16,2,1680226086.9444368,-81,58.5
17,2,1680226086.9523933,-83,58.0
18,2,1680226086.9603891,-77,58.0
19,2,1680226086.968366,-82,58.0
20,2,1680226086.9763248,-89,58.0
21,2,1680226086.9843295,-81,58.0
22,2,1680226086.9923315,-85,58.5
23,2,1680226087.0003161,-87,57.75
24,2,1680226087.0082984,-91,58.0
25,2,1680226087.0162723,-91,58.25
26,2,1680226087.024244,-75,58.0
27,2,1680226087.032195,-87,58.25
28,2,1680226087.0401826,-75,58.25
29,2,1680226087.0481308,-83,58.0
30,2,1680226087.0560923,-116,58.25
31,2,1680226087.0641305,-81,58.0
32,2,1680226087.0720956,-73,57.75
33,2,1680226087.0800552,-80,58.0
34,2,1680226087.0880542,-89,58.0
35,2,1680226087.0961056,-83,58.0
36,2,1680226087.1041112,-87,58.25
37,2,1680226087.1120858,-89,58.25
38,2,1680226087.1201267,-77,58.25
39,2,1680226087.128129,-84,58.0
40,2,1680226087.13611,-106,57.75
41,2,1680226087.144164,-99,57.75
42,2,1680226087.1521766,-83,57.75
43,2,1680226087.1601717,-77,58.25
44,2,1680226087.1681213,-101,58.0
45,2,1680226087.1761365,-81,58.0
46,2,1680226087.1841357,-111,58.0
47,2,1680226087.1920905,-80,58.0
48,2,1680226087.2001002,-101,58.5
49,2,1680226087.2081065,-82,58.0
50,2,1680226087.2160807,-92,58.0
51,2,1680226087.2240877,-76,58.25
52,2,1680226087.23208,-75,58.0
53,2,1680226087.2400522,-79,58.0
54,2,1680226087.24801,-105,58.25
55,2,1680226087.2560413,-118,57.75
56,2,1680226087.2640681,-117,58.0
57,2,1680226087.272151,-95,58.0
58,2,1680226087.2801673,-114,58.25
59,2,1680226087.2881594,-117,57.75
60,2,1680226087.2961416,-118,57.75
61,2,1680226087.3043687,-105,58.0
62,2,1680226087.3123872,-117,57.75
63,2,1680226087.320377,-117,57.5
64,2,1680226087.3284035,-85,57.5
65,2,1680226087.3364117,-89,57.5
66,2,1680226087.3443806,-95,58.0
67,2,1680226087.3523629,-88,57.75
68,2,1680226087.3603296,-111,58.5
69,2,1680226087.3683553,-80,57.75
70,2,1680226087.3763466,-74,58.25
71,2,1680226087.3843834,-73,58.25
72,2,1680226087.3922975,-93,58.0
73,2,1680226087.4003925,-79,57.75
74,2,1680226087.4083977,-85,58.25
75,2,1680226087.4163878,-105,57.75
76,2,1680226087.4243789,-75,58.25
77,2,1680226087.4323542,-86,58.0
78,2,1680226087.4403448,-112,58.5
79,2,1680226087.448379,-114,58.25
80,2,1680226087.4564312,-118,58.0
81,2,1680226087.4648304,-119,58.25
82,2,1680226087.473148,-117,57.5
83,2,1680226087.4815795,-119,58.0
84,2,1680226087.4899507,-115,58.0
85,2,1680226087.4983897,-119,57.75
86,2,1680226087.5068276,-118,58.25
87,2,1680226087.5151892,-117,58.0
88,2,1680226087.5235486,-117,58.0
89,2,1680226087.5319376,-117,58.0
90,2,1680226087.5403302,-114,58.0
91,2,1680226087.5486622,-113,58.0
92,2,1680226087.5570652,-118,57.5
93,2,1680226087.5655699,-73,58.0
94,2,1680226087.5739465,-77,58.0
95,2,1680226087.5823026,-76,58.0
96,2,1680226087.5906787,-75,57.75
97,2,1680226087.599052,-99,58.0
98,2,1680226087.6074474,-72,58.25
99,2,1680226087.615838,-119,58.0
