16,2,1680226141.8982537,-73,58.25
17,2,1680226141.9061768,-75,58.0
18,2,1680226141.9141767,-82,58.25
19,2,1680226141.9221547,-100,58.25
20,2,1680226141.9302244,-81,57.75
21,2,1680226141.9382265,-92,58.5
22,2,1680226141.946239,-99,58.0
23,2,1680226141.9542263,-78,58.25
24,2,1680226141.9621935,-82,58.0
25,2,1680226141.9702215,-75,57.75
26,2,1680226141.9781997,-107,58.0
27,2,1680226141.9862719,-108,57.0
28,2,1680226141.9943001,-75,58.0
29,2,1680226142.0022576,-105,58.0
30,2,1680226142.0102983,-99,58.0
31,2,1680226142.018322,-88,58.25
32,2,1680226142.0263221,-101,57.75
33,2,1680226142.034321,-75,58.0
34,2,1680226142.0422475,-89,58.0
35,2,1680226142.0502367,-75,58.0
36,2,1680226142.058225,-117,58.5
37,2,1680226142.0661998,-116,58.0
38,2,1680226142.0742075,-94,58.0
39,2,1680226142.0821762,-87,58.0
40,2,1680226142.0902286,-105,58.0
41,2,1680226142.09826,-102,58.0
42,2,1680226142.1062799,-111,57.75
43,2,1680226142.1143363,-81,58.0
44,2,1680226142.1223302,-91,58.0
45,2,1680226142.130338,-111,58.0
46,2,1680226142.1383824,-94,57.75
47,2,1680226142.1463969,-107,57.75
48,2,1680226142.154421,-92,58.0
49,2,1680226142.162433,-113,58.0
50,2,1680226142.1704764,-89,57.75
51,2,1680226142.178478,-118,58.0
52,2,1680226142.1865547,-112,57.75
53,2,1680226142.1946275,-93,58.0
54,2,1680226142.2026303,-94,57.75
55,2,1680226142.210621,-76,58.0
56,2,1680226142.2186012,-101,58.25
57,2,1680226142.2266147,-99,57.75
58,2,1680226142.2345996,-86,58.0
59,2,1680226142.24258,-81,58.0
60,2,1680226142.2505395,-119,58.0
61,2,1680226142.2585578,-117,57.75
62,2,1680226142.2668047,-117,57.5
63,2,1680226142.275039,-118,57.75
64,2,1680226142.2833726,-118,58.0
65,2,1680226142.2916107,-118,57.75
66,2,1680226142.2998672,-118,58.25
67,2,1680226142.3079076,-99,58.0
68,2,1680226142.315909,-106,58.0
69,2,1680226142.323915,-83,58.0
70,2,1680226142.3319173,-89,58.0
71,2,1680226142.3399086,-76,58.0
72,2,1680226142.3478687,-80,58.0
73,2,1680226142.3558073,-111,58.0
74,2,1680226142.3638132,-87,58.0
75,2,1680226142.3717442,-99,58.0
76,2,1680226142.3797512,-89,58.0
77,2,1680226142.387735,-76,58.0
78,2,1680226142.3957129,-95,58.0
79,2,1680226142.4036963,-91,58.0
80,2,1680226142.4117045,-118,58.0
81,2,1680226142.420077,-117,58.25
82,2,1680226142.4284246,-118,57.75
83,2,1680226142.436766,-116,57.75
84,2,1680226142.4451108,-118,57.75
85,2,1680226142.4534833,-118,58.0
86,2,1680226142.4618425,-117,58.0
87,2,1680226142.470175,-118,58.0
88,2,1680226142.4785676,-119,58.0
89,2,1680226142.4869263,-117,57.75
90,2,1680226142.4953172,-116,58.0
91,2,1680226142.5036893,-118,58.0
92,2,1680226142.5119805,-115,57.5
93,2,1680226142.5202293,-118,57.75
94,2,1680226142.5284667,-118,58.0
95,2,1680226142.536858,-74,57.5
96,2,1680226142.545119,-74,58.0
97,2,1680226142.553357,-73,58.0
98,2,1680226142.5616212,-73,58.0
99,2,1680226142.5699546,-118,58.0
