0,1,1680225990.7624712
1,1,1680225990.770753
2,1,1680225990.7787087
3,1,1680225990.786661
4,1,1680225990.7945492
5,1,1680225990.802652
6,1,1680225990.810718
7,1,1680225990.8188305
8,1,1680225990.8269773
9,1,1680225990.835081
10,2,1680225990.843164
11,2,1680225990.8512921
12,2,1680225990.8593814
13,2,1680225990.8674595
14,2,1680225990.8755162
15,2,1680225990.8835886
16,2,1680225990.8916767
17,2,1680225990.8999465
18,2,1680225990.9080453
19,2,1680225990.916133
20,2,1680225990.9242008
21,2,1680225990.9323318
22,2,1680225990.9404252
23,2,1680225990.948507
24,2,1680225990.9566429
25,2,1680225990.964711
26,2,1680225990.9727862
27,2,1680225990.9808552
28,2,1680225990.9889307
29,2,1680225990.9970458
30,2,1680225991.0051103
31,2,1680225991.0131748
32,2,1680225991.021238
33,2,1680225991.0293128
34,2,1680225991.0373812
35,2,1680225991.045439
36,2,1680225991.0535347
37,2,1680225991.0616577
38,2,1680225991.0697362
39,2,1680225991.077807
40,2,1680225991.0858643
41,2,1680225991.0939515
42,2,1680225991.102025
43,2,1680225991.1101005
44,2,1680225991.1181693
45,2,1680225991.1262565
46,2,1680225991.134378
47,2,1680225991.1424594
48,2,1680225991.1505299
49,2,1680225991.1586447
50,2,1680225991.1667573
51,2,1680225991.1748383
52,2,1680225991.1829138
53,2,1680225991.1909819
54,2,1680225991.1990526
55,2,1680225991.2071218
56,2,1680225991.215183
57,2,1680225991.2232535
58,2,1680225991.2313652
59,2,1680225991.2394762
60,2,1680225991.2475505
61,2,1680225991.2556195
62,2,1680225991.2636907
63,2,1680225991.2717662
64,2,1680225991.2798367
65,2,1680225991.2879078
66,2,1680225991.2960014
67,2,1680225991.304077
68,2,1680225991.3121455
69,2,1680225991.3202114
70,2,1680225991.3282948
71,2,1680225991.336391
72,2,1680225991.3444612
73,2,1680225991.3525207
74,2,1680225991.3605812
75,2,1680225991.3686388
76,2,1680225991.3767037
77,2,1680225991.3847647
78,2,1680225991.3928216
79,2,1680225991.4008794
80,2,1680225991.4089715
81,2,1680225991.4170592
82,2,1680225991.4256253
83,2,1680225991.4341536
84,2,1680225991.4427376
85,2,1680225991.4513156
86,2,1680225991.459852
87,2,1680225991.4683886
88,2,1680225991.4770253
89,2,1680225991.4855673
90,2,1680225991.4940906
91,2,1680225991.5026674
92,2,1680225991.51124
93,2,1680225991.519792
94,2,1680225991.5283294
95,2,1680225991.5368905
96,2,1680225991.5454798
97,2,1680225991.554029
98,2,1680225991.5625591
99,2,1680225991.5711763
