1,100,1680340857.164778,-78,54.25
2,100,1680340857.3348746,-78,54.25
3,100,1680340857.5050926,-78,54.25
4,100,1680340857.6760752,-78,54.5
5,100,1680340857.8469565,-78,54.25
6,100,1680340858.0181127,-82,54.0
7,100,1680340858.1889808,-78,54.0
8,100,1680340858.3599458,-86,54.25
9,100,1680340858.531129,-79,54.25
10,100,1680340858.7021163,-78,54.5
11,100,1680340858.873093,-80,54.5
12,100,1680340859.0441086,-78,54.5
13,100,1680340859.2151196,-80,54.5
14,100,1680340859.3859863,-78,54.25
15,100,1680340859.5570233,-78,54.25
16,100,1680340859.7279315,-82,54.0
17,100,1680340859.8988142,-79,54.25
18,100,1680340860.069721,-79,54.25
19,100,1680340860.240656,-81,54.25
20,100,1680340860.4115155,-79,54.0
21,100,1680340860.582449,-79,54.0
22,100,1680340860.7534385,-79,54.5
23,100,1680340860.924356,-82,54.0
24,100,1680340861.0953143,-81,54.0
25,100,1680340861.2663417,-78,54.25
26,100,1680340861.4372723,-107,54.25
27,100,1680340861.6084208,-78,53.75
28,100,1680340861.7795186,-81,54.0
29,100,1680340861.95041,-79,54.0
30,100,1680340862.1211772,-83,54.25
31,100,1680340862.2923522,-81,54.5
32,100,1680340862.4634542,-88,54.25
33,100,1680340862.6346152,-78,54.25
34,100,1680340862.8056521,-78,54.25
35,100,1680340862.9767494,-79,54.0
36,100,1680340863.1478822,-80,54.25
37,100,1680340863.318932,-78,54.5
38,100,1680340863.4900122,-79,54.25
39,100,1680340863.6611888,-78,54.25
40,100,1680340863.832204,-98,54.25
41,100,1680340864.0038428,-83,53.75
42,100,1680340864.1753008,-105,54.0
43,100,1680340864.3465736,-104,54.25
44,100,1680340864.5177927,-105,54.25
45,100,1680340864.6891248,-93,54.25
46,100,1680340864.8603115,-81,54.5
47,100,1680340865.031623,-78,54.25
48,100,1680340865.202803,-79,54.5
49,100,1680340865.374025,-111,54.25
50,100,1680340865.5454683,-82,54.0
51,100,1680340865.7168648,-87,54.25
52,100,1680340865.888211,-80,54.25
53,100,1680340866.0596282,-79,54.0
54,100,1680340866.2310011,-81,54.0
55,100,1680340866.4022286,-78,54.5
56,100,1680340866.5735362,-78,54.25
57,100,1680340866.7448738,-77,54.25
