2,100,1679821949.7141585,-95,58.75
3,100,1679821949.7796788,-119,58.5
4,100,1679821949.8452935,-117,58.5
5,100,1679821949.9109428,-95,58.5
6,100,1679821949.9764545,-96,58.25
7,100,1679821950.0419674,-95,58.5
8,100,1679821950.1074834,-95,58.75
9,100,1679821950.1729882,-98,58.5
10,100,1679821950.2384887,-117,58.5
11,100,1679821950.3048358,-95,58.75
12,100,1679821950.371116,-95,58.5
13,100,1679821950.4372811,-95,58.75
14,100,1679821950.5034482,-94,58.5
15,100,1679821950.5697808,-95,58.75
16,100,1679821950.6360765,-98,58.5
17,100,1679821950.7023203,-95,58.25
18,100,1679821950.7686744,-94,58.25
19,100,1679821950.8349445,-95,58.25
20,100,1679821950.9012885,-95,58.75
21,100,1679821950.9676738,-95,58.5
22,100,1679821951.0341976,-98,58.5
23,100,1679821951.1005085,-95,58.5
24,100,1679821951.1668642,-95,58.75
25,100,1679821951.233099,-97,58.75
26,100,1679821951.299483,-99,58.5
27,100,1679821951.3656776,-98,58.75
28,100,1679821951.4319918,-99,58.5
29,100,1679821951.4984968,-94,58.5
30,100,1679821951.5648007,-95,58.5
31,100,1679821951.6310422,-117,58.75
32,100,1679821951.6978328,-95,58.5
33,100,1679821951.7640228,-121,58.25
34,100,1679821951.8312645,-95,58.75
35,100,1679821951.8973863,-99,58.75
36,100,1679821951.9637666,-116,58.25
37,100,1679821952.0301328,-96,58.25
38,100,1679821952.096361,-94,58.5
39,100,1679821952.1624582,-94,58.5
40,100,1679821952.2287111,-96,58.25
41,100,1679821952.2949412,-99,58.5
42,100,1679821952.3612347,-95,59.0
43,100,1679821952.427465,-94,58.5
44,100,1679821952.4936767,-118,58.5
45,100,1679821952.5600042,-102,58.5
46,100,1679821952.6262705,-119,58.5
47,100,1679821952.692657,-95,58.75
48,100,1679821952.758972,-118,58.5
49,100,1679821952.8253143,-98,58.5
50,100,1679821952.8916736,-95,58.5
51,100,1679821952.9578547,-95,58.75
52,100,1679821953.0240684,-94,58.75
53,100,1679821953.0903316,-94,58.5
54,100,1679821953.1566865,-97,58.5
55,100,1679821953.2227554,-95,58.75
56,100,1679821953.2890034,-99,58.25
57,100,1679821953.355119,-99,58.5
58,100,1679821953.4213586,-101,58.5
59,100,1679821953.4876215,-118,58.75
60,100,1679821953.5539596,-95,58.25
61,100,1679821953.620142,-113,59.0
62,100,1679821953.6864328,-119,58.25
63,100,1679821953.7526972,-95,58.25
64,100,1679821953.8188121,-95,58.5
65,100,1679821953.8850374,-97,58.5
66,100,1679821953.9512854,-94,58.5
67,100,1679821954.0175004,-96,58.5
68,100,1679821954.0837288,-95,59.0
69,100,1679821954.1500769,-97,58.5
70,100,1679821954.2162695,-95,58.5
71,100,1679821954.2825346,-94,58.75
72,100,1679821954.3487632,-95,58.75
73,100,1679821954.414946,-96,58.5
74,100,1679821954.4811935,-96,58.75
75,100,1679821954.547476,-99,58.25
76,100,1679821954.6136708,-95,58.5
77,100,1679821954.6801023,-95,58.75
78,100,1679821954.7465641,-95,58.5
79,100,1679821954.8128257,-95,58.5
80,100,1679821954.8791225,-95,58.5
81,100,1679821954.9452937,-95,58.75
82,100,1679821955.0115082,-95,58.5
83,100,1679821955.077711,-95,58.5
84,100,1679821955.1438725,-95,58.5
85,100,1679821955.210193,-95,58.75
86,100,1679821955.2763574,-95,58.75
87,100,1679821955.3425949,-95,58.25
88,100,1679821955.4088295,-95,58.75
89,100,1679821955.474963,-95,58.75
90,100,1679821955.5410972,-97,58.5
91,100,1679821955.6072388,-98,58.75
92,100,1679821955.673454,-99,58.5
93,100,1679821955.7397933,-97,58.5
94,100,1679821955.8059182,-97,58.5
95,100,1679821955.872073,-94,58.25
96,100,1679821955.9382586,-94,59.25
97,100,1679821956.0045683,-95,58.5
98,100,1679821956.0708416,-98,58.75
99,100,1679821956.1371715,-117,58.25
